,laptop_id,product,inches,ram,weight,price_euros,tn_2_in_1_convertible,tn_gaming,tn_netbook,tn_notebook,tn_ultrabook,tn_workstation,scr_4k_ultra_hd,scr_full_hd,scr_hd,scr_other,scr_quad_hd+,cpu_ghz,cpu_intel,cpu_amd,so_windows,so_no,so_linux,so_chrome,so_mac,gpu_intel,gpu_nvidia,gpu_amd,memory_gb,company_acer,company_apple,company_asus,company_chuwi,company_dell,company_fujitsu,company_google,company_hp,company_huawei,company_lenovo,company_lg,company_mediacom,company_microsoft,company_msi,company_razer,company_samsung,company_toshiba,company_vero,company_xiaomi
344,421,ZenBook Flip,13.3,8,1.27,928.0,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,681,IdeaPad 320-15AST,15.6,4,2.2,349.0,0,0,0,1,0,0,0,0,1,0,0,2.2,0,1,1,0,0,0,0,0,0,1,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
346,927,Aspire E5-575,15.6,4,2.4,499.0,0,0,0,1,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,1024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,836,Latitude 3480,14.0,4,1.76,585.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,152,Aspire A315-51,15.6,4,2.1,447.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,308,IdeaPad 320-15IKBN,15.6,8,2.2,549.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,0,0,0,0,0,0,1,0,2048.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350,936,Envy 13-AB077cl,13.3,8,1.39,1149.0,0,0,0,0,1,0,0,0,0,0,1,2.7,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,6,Aspire 3,15.6,4,2.1,400.0,0,0,0,1,0,0,0,0,1,0,0,2.5,0,1,1,0,0,0,0,0,0,1,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,370,IdeaPad 320-15ISK,15.6,8,2.2,499.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,0,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
353,710,IdeaPad 320-15ABR,15.6,8,2.2,429.0,0,0,0,1,0,0,0,0,1,0,0,3.6,0,1,1,0,0,0,0,0,0,1,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
354,906,Portege X30-D-10V,13.3,8,1.05,1475.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
355,1103,Chromebook 13,13.3,4,1.29,615.0,0,0,0,1,0,0,0,0,0,0,1,1.5,1,0,0,0,0,1,0,1,0,0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,1000,Probook 450,15.6,8,2.04,806.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,149,EliteBook Folio,12.5,8,0.97,2014.0,0,0,0,0,1,0,1,0,0,0,0,1.2,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
358,566,Vostro 3568,15.6,4,2.18,617.9,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,0,0,1,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,766,ZBook 15,15.6,8,2.59,1561.0,0,0,0,0,0,1,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,610,Laptop MSI,17.3,16,4.14,2199.0,0,1,0,0,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,1251,GE72VR Apache,17.3,16,2.7,1598.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
362,1248,ThinkPad Yoga,12.5,16,1.3,1650.0,0,0,1,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
363,1042,XPS 13,13.3,8,1.29,1624.0,0,0,0,0,1,0,0,0,0,0,1,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,905,GS73VR Stealth,17.3,16,2.43,2649.0,0,1,0,0,0,0,1,0,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365,1244,XPS 13,13.3,8,1.29,1477.0,0,0,0,0,1,0,0,0,0,0,1,2.7,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1227,Rog Strix,15.6,16,2.2,2449.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,672,GP72VR Leopard,17.3,8,2.7,1486.77,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
368,245,IdeaPad 320-15ISK,15.6,8,2.2,589.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,763,Pro P2540UA-XO0192R,15.6,4,2.37,849.9,0,0,0,1,0,0,0,0,1,0,0,2.7,1,0,1,0,0,0,0,1,0,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,540,SmartBook Edge,13.3,4,1.2,369.0,0,0,0,1,0,0,0,1,0,0,0,1.1,1,0,1,0,0,0,0,1,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371,725,110-15ACL (A6-7310/4GB/500GB/W10),15.6,4,2.19,298.0,0,0,0,1,0,0,0,0,1,0,0,2.5,0,1,1,0,0,0,0,0,0,1,500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
372,1140,ThinkPad Yoga,14.0,8,1.8,1669.0,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
373,670,IdeaPad 320-15ISK,15.6,4,2.2,535.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374,631,EliteBook 850,15.6,4,1.88,932.0,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,883,Tecra A50-D-11D,15.6,8,2.0,1388.0,0,0,0,1,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,834,Satellite Pro,14.0,4,1.75,499.0,0,0,0,1,0,0,0,0,1,0,0,2.1,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
377,1117,Chromebook 15,15.6,4,2.2,209.0,0,0,0,1,0,0,0,0,1,0,0,1.5,1,0,0,0,0,1,0,1,0,0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,465,Surface Laptop,13.5,8,1.25,1799.0,0,0,0,0,1,0,0,0,0,1,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
379,759,N23 (N3060/4GB/128GB/W10),11.6,4,1.4,475.0,0,0,1,0,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
380,1272,Inspiron 3552,15.6,4,2.2,443.99,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,144,ThinkPad E480,14.0,8,1.75,1116.02,0,0,0,1,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382,264,Yoga 720-15IKB,15.6,8,2.0,1699.0,1,0,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
383,238,Vostro 5468,14.0,8,1.6,859.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1316,Yoga 500-14ISK,14.0,4,1.8,638.0,1,0,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
385,1204,Inspiron 5578,15.6,16,2.09,1179.0,1,0,0,0,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,687,Aspire VX5-591G,15.6,16,2.5,1299.0,0,1,0,0,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,1,0,256.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,227,Portege Z30-C-16L,13.3,8,1.2,1363.0,0,0,0,0,1,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
388,830,Tecra X40-D-10Z,14.0,4,1.25,1090.0,0,0,0,0,1,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
389,139,V110-15IAP (N3350/4GB/1TB/No,15.6,4,1.9,252.36,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,0,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390,630,LifeBook A557,15.6,8,2.2,799.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1232,ROG Strix,17.3,16,2.9,1949.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1241,Latitude E7270,12.5,8,1.26,1713.37,0,0,0,0,1,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,344,X541NA (N3350/4GB/1TB/Linux),15.6,4,2.0,274.99,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,0,0,1,0,0,1,0,0,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,885,Notebook 9,15.0,16,1.23,1849.0,0,0,0,0,1,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
395,361,Inspiron 5570,15.6,8,2.02,970.9,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,0,0,1,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1218,Inspiron 5567,15.6,4,2.3,499.0,0,0,0,1,0,0,0,0,1,0,0,2.0,1,0,1,0,0,0,0,0,0,1,128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1026,Elitebook 840,14.0,4,1.48,1590.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,676,Tecra Z50-D-10E,15.6,8,2.0,1258.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
399,418,Thinkpad T470p,14.0,8,1.7,1943.0,0,0,0,0,1,0,0,0,0,1,0,2.8,1,0,1,0,0,0,0,0,1,0,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
400,78,IdeaPad 320-15IKBN,15.6,8,2.2,519.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,0,0,0,1,0,0,2048.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,928,ThinkPad 13,13.3,4,1.44,881.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
402,1033,EliteBook 1040,14.0,8,1.43,2229.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
403,845,Rog GL702VS-BA023T,17.3,16,2.9,2419.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,959,IdeaPad Y700-15ACZ,15.6,16,2.5,999.0,0,1,0,0,0,0,0,1,0,0,0,2.1,0,1,1,0,0,0,0,0,0,1,512.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,522,VivoBook E12,11.6,2,1.1,245.0,0,0,1,0,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,1,0,0,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,85,IdeaPad 320-15AST,15.6,4,2.2,399.0,0,0,0,1,0,0,0,1,0,0,0,2.5,0,1,1,0,0,0,0,0,0,1,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
407,260,Vostro 5370,13.3,8,1.41,949.0,0,0,0,0,1,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,893,VivoBook L402NA,14.1,4,1.65,348.0,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,1,0,0,32.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,775,X751NV-TY001 (N4200/4GB/1TB/GeForce,17.3,4,2.8,470.34,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,1126,Vostro 3559,15.6,4,2.24,769.15,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,1,0,0,0,0,0,0,1,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,838,Swift 3,14.0,8,1.5,619.0,0,0,0,1,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,484,Thinkpad T470,14.0,8,1.7,1364.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,180.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
413,1312,Pavilion 15-AW003nv,15.6,6,2.04,549.99,0,0,0,1,0,0,0,1,0,0,0,2.9,0,1,1,0,0,0,0,0,0,1,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
414,1108,Inspiron 5370,13.3,4,1.4,818.35,0,0,0,0,1,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,393,Precision 3510,15.6,8,2.23,1369.0,0,0,0,0,0,1,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,0,1,500.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,156,GE73VR 7RE,17.3,16,2.8,1890.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
417,325,Elitebook 840,14.0,8,1.48,1292.0,0,0,0,1,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,164,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,15.6,4,2.03,403.0,0,0,0,1,0,0,0,0,1,0,0,2.5,0,1,1,0,0,0,0,0,0,1,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,788,Vivobook Max,15.6,8,2.0,581.9,0,0,0,1,0,0,0,1,0,0,0,1.1,1,0,1,0,0,0,0,1,0,0,128.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,155,V110-15IKB (i5-7200U/4GB/128GB/W10),15.6,4,1.9,498.0,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,274,V330-15IKB (i7-8550U/8GB/256GB/FHD/W10),15.6,8,2.05,880.0,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
422,61,Inspiron 5770,17.3,16,2.8,1299.0,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,374,Inspiron 5567,15.6,8,2.33,899.0,0,0,0,1,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,230,Aspire E5-576G,15.6,8,2.2,832.0,0,0,0,1,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,1,0,256.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,618,Inspiron 7559,15.6,16,2.59,879.01,0,1,0,0,0,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,234,ZBook 15u,15.6,8,1.9,1269.0,0,0,0,1,0,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,0,0,1,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,782,Inspiron 7567,15.6,8,2.62,1099.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,700,ZBook 17,17.3,8,3.14,1907.99,0,0,0,0,0,1,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429,874,Legion Y520-15IKBN,15.6,8,2.5,1017.0,0,1,0,0,0,0,0,1,0,0,0,2.5,1,0,0,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430,698,Chromebook 14,14.0,4,1.45,375.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,0,0,0,1,0,1,0,0,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1234,E5 774G,17.3,4,3.3,598.0,0,0,0,1,0,0,0,0,0,1,0,2.5,1,0,1,0,0,0,0,0,1,0,1024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,515,Envy 13-AB002nv,13.3,8,1.34,1323.0,0,0,0,0,1,0,0,1,0,0,0,2.7,1,0,1,0,0,0,0,1,0,0,512.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433,337,Satellite Pro,15.6,8,2.0,943.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
434,312,Satellite Pro,15.6,8,2.2,1043.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,1,0,0,0,0,0,1,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
435,210,Inspiron 3567,15.6,6,2.3,439.0,0,0,0,1,0,0,0,0,1,0,0,2.4,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,656,Portege Z30-C-16J,13.3,8,1.2,1213.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
437,733,V310-15IKB (i5-7200U/4GB/1TB/No,15.6,4,1.9,489.9,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,0,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,594,Thinkpad T460s,14.0,12,1.4,1673.0,0,0,0,0,1,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
439,872,EliteBook 850,15.6,8,1.84,1349.0,0,0,0,1,0,0,0,1,0,0,0,2.6,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,500,Aspire 5,15.6,8,2.2,579.0,0,0,0,1,0,0,0,0,1,0,0,2.5,0,1,1,0,0,0,0,0,0,1,1024.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,1290,IdeaPad 100S-14IBR,14.0,2,1.5,229.0,0,0,0,1,0,0,0,0,1,0,0,1.6,1,0,1,0,0,0,0,1,0,0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
442,942,Vostro 3568,15.6,4,2.18,708.06,0,0,0,1,0,0,0,0,1,0,0,2.5,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,318,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),15.6,8,2.23,469.0,0,0,0,1,0,0,0,1,0,0,0,2.2,0,1,1,0,0,0,0,0,0,1,256.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1229,FX502VM-AS73 (i7-7700HQ/16GB/1TB,15.6,16,2.2,1749.0,0,0,0,1,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,128.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,82,Latitude 5590,15.6,8,1.88,1096.16,0,0,0,0,1,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,56,Inspiron 3576,15.6,8,2.13,767.8,0,0,0,1,0,0,0,1,0,0,0,1.8,1,0,1,0,0,0,0,0,0,1,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,194,Thinkpad Yoga,14.0,16,1.42,2824.0,1,0,0,0,0,0,0,0,0,1,0,2.7,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
448,270,Inspiron 5579,15.6,8,2.67,799.0,1,0,0,0,0,0,0,1,0,0,0,1.6,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,841,VivoBook Max,15.6,4,2.1,519.0,0,0,0,1,0,0,0,1,0,0,0,2.5,1,0,0,0,1,0,0,0,1,0,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,948,Tecra Z40-C-12X,14.0,4,1.47,1105.0,0,0,0,1,0,0,0,1,0,0,0,2.3,1,0,1,0,0,0,0,1,0,0,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451,137,15-BS078nr (i7-7500U/8GB/1TB/W10),15.6,8,2.05,598.0,0,0,0,1,0,0,0,0,1,0,0,2.7,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
452,505,ThinkPad 13,13.3,8,1.4,949.0,0,0,0,1,0,0,0,1,0,0,0,2.4,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
453,642,X541NA-GO414T (N3350/8GB/1TB/W10),15.6,8,2.0,399.0,0,0,0,1,0,0,0,0,1,0,0,1.1,1,0,1,0,0,0,0,1,0,0,1024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,998,Tecra A40-C-1KF,14.0,4,1.75,915.0,0,0,0,1,0,0,0,0,1,0,0,2.3,1,0,1,0,0,0,0,1,0,0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
455,870,IdeaPad 110-15ISK,15.6,4,2.2,469.0,0,0,0,1,0,0,0,1,0,0,0,2.0,1,0,0,0,0,0,0,1,0,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
456,988,Rog Strix,17.3,16,2.73,2049.9,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,256.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1198,ThinkPad X1,14.0,8,1.36,1637.0,1,0,0,0,0,0,0,0,0,1,0,2.3,1,0,1,0,0,0,0,1,0,0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458,300,Legion Y720-15IKB,15.6,8,3.2,1299.0,0,1,0,0,0,0,0,1,0,0,0,2.8,1,0,1,0,0,0,0,0,1,0,1024.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
